sales_agent,product,account,deal_stage,close_date,close_value
Vicki Laflamme,GTX Plus Basic,Goodsilron,Won,4/9/2017,1176
Vicki Laflamme,MG Advanced,Sunnamplex,Won,4/12/2017,3367
Vicki Laflamme,GTX Basic,J-Texon,Won,4/15/2017,456
Vicki Laflamme,GTX Plus Pro,Konex,Won,4/16/2017,5848
Vicki Laflamme,MG Special,Hottechi,Won,4/20/2017,59
Vicki Laflamme,GTXPro,Fasehatice,Won,4/20/2017,5040
Vicki Laflamme,MG Special,J-Texon,Won,4/23/2017,50
Vicki Laflamme,GTXPro,Newex,Won,4/27/2017,4735
Vicki Laflamme,GTXPro,Singletechno,Won,4/28/2017,4869
Vicki Laflamme,MG Advanced,Hottechi,Won,4/29/2017,3661
Vicki Laflamme,MG Advanced,Green-Plus,Won,5/4/2017,3103
Vicki Laflamme,MG Advanced,Cheers,Won,5/4/2017,3357
Vicki Laflamme,GTX Basic,Plexzap,Won,5/4/2017,532
Vicki Laflamme,GTX Basic,Scotfind,Won,5/4/2017,525
Vicki Laflamme,MG Special,Plusstrip,Won,5/4/2017,56
Vicki Laflamme,GTX Basic,Goodsilron,Won,5/8/2017,565
Vicki Laflamme,GTX Basic,Faxquote,Won,5/11/2017,624
Vicki Laflamme,MG Advanced,Goodsilron,Won,5/13/2017,3418
Vicki Laflamme,GTX Basic,Sonron,Won,5/14/2017,579
Vicki Laflamme,GTX Basic,Zoomit,Won,5/15/2017,573
Vicki Laflamme,GTXPro,Finjob,Won,5/17/2017,4406
Vicki Laflamme,GTX Plus Pro,Fasehatice,Won,5/19/2017,6079
Vicki Laflamme,MG Special,Cheers,Won,5/20/2017,56
Vicki Laflamme,GTXPro,Groovestreet,Won,5/22/2017,4364
Vicki Laflamme,MG Special,Hatfan,Won,5/25/2017,64
Vicki Laflamme,MG Special,Finjob,Won,5/26/2017,56
Vicki Laflamme,GTX Plus Basic,Zoomit,Won,6/1/2017,1086
Vicki Laflamme,GTXPro,Hatfan,Won,6/2/2017,4644
Vicki Laflamme,GTX Plus Basic,Konex,Won,6/3/2017,1208
Vicki Laflamme,MG Special,J-Texon,Won,6/5/2017,55
Vicki Laflamme,GTX Basic,Hottechi,Won,6/6/2017,638
Vicki Laflamme,MG Special,Zoomit,Won,6/7/2017,60
Vicki Laflamme,GTX Basic,Hottechi,Won,6/8/2017,537
Vicki Laflamme,GTX Basic,Konex,Won,6/8/2017,600
Vicki Laflamme,GTX Basic,Labdrill,Won,6/10/2017,595
Vicki Laflamme,MG Special,Zoomit,Won,6/11/2017,52
Vicki Laflamme,MG Advanced,Singletechno,Won,6/13/2017,2919
Vicki Laflamme,MG Advanced,Sonron,Won,6/13/2017,3426
Vicki Laflamme,GTX Basic,Konex,Won,6/14/2017,642
Vicki Laflamme,GTX Plus Pro,Lexiqvolax,Won,6/14/2017,5930
Vicki Laflamme,GTX Basic,Sunnamplex,Won,6/15/2017,507
Vicki Laflamme,MG Special,Rantouch,Won,6/16/2017,64
Vicki Laflamme,GTX Plus Basic,Fasehatice,Won,6/16/2017,1273
Vicki Laflamme,GTX Basic,Labdrill,Won,6/21/2017,554
Vicki Laflamme,GTXPro,Fasehatice,Won,6/21/2017,4653
Vicki Laflamme,GTX Plus Basic,Plusstrip,Won,6/21/2017,1118
Vicki Laflamme,MG Special,Hatfan,Won,6/22/2017,54
Vicki Laflamme,MG Advanced,Scotfind,Won,6/23/2017,3559
Vicki Laflamme,MG Advanced,Fasehatice,Won,6/26/2017,3205
Vicki Laflamme,MG Advanced,Sunnamplex,Won,6/27/2017,2753
Vicki Laflamme,MG Special,Y-corporation,Won,6/28/2017,54
Vicki Laflamme,GTX Basic,Zoomit,Won,6/28/2017,550
Vicki Laflamme,MG Special,Hottechi,Won,6/28/2017,53
Vicki Laflamme,MG Special,Golddex,Won,6/29/2017,60
Vicki Laflamme,MG Advanced,Goodsilron,Won,6/30/2017,3815
Vicki Laflamme,MG Special,Blackzim,Won,7/1/2017,51
Vicki Laflamme,GTXPro,Scotfind,Won,7/3/2017,4264
Vicki Laflamme,GTXPro,Newex,Won,7/4/2017,4856
Vicki Laflamme,MG Advanced,Rantouch,Won,7/7/2017,3615
Vicki Laflamme,MG Advanced,Plexzap,Won,7/8/2017,3562
Vicki Laflamme,GTX Basic,Kan-code,Won,7/11/2017,571
Vicki Laflamme,GTX Basic,Faxquote,Won,7/13/2017,583
Vicki Laflamme,GTX Plus Pro,Green-Plus,Won,7/13/2017,4466
Vicki Laflamme,GTX Basic,Lexiqvolax,Won,7/14/2017,491
Vicki Laflamme,GTX Plus Pro,Plusstrip,Won,7/14/2017,5971
Vicki Laflamme,MG Special,Newex,Won,7/17/2017,54
Vicki Laflamme,GTX Basic,Goodsilron,Won,7/18/2017,496
Vicki Laflamme,MG Special,Konex,Won,7/21/2017,61
Vicki Laflamme,GTX Plus Pro,Sonron,Won,7/27/2017,4673
Vicki Laflamme,MG Advanced,Konex,Won,7/28/2017,3405
Vicki Laflamme,MG Advanced,Zoomit,Won,8/3/2017,3718
Vicki Laflamme,GTX Basic,Cheers,Won,8/5/2017,572
Vicki Laflamme,GTX Basic,Groovestreet,Won,8/6/2017,651
Vicki Laflamme,GTX Plus Basic,Groovestreet,Won,8/10/2017,1151
Vicki Laflamme,GTXPro,Plexzap,Won,8/12/2017,5040
Vicki Laflamme,MG Advanced,Cheers,Won,8/12/2017,3687
Vicki Laflamme,GTX Basic,Y-corporation,Won,8/14/2017,578
Vicki Laflamme,GTX Basic,Golddex,Won,8/15/2017,524
Vicki Laflamme,GTX Plus Pro,Golddex,Won,8/15/2017,5631
Vicki Laflamme,GTX Basic,Fasehatice,Won,8/16/2017,575
Vicki Laflamme,MG Special,Sunnamplex,Won,8/16/2017,56
Vicki Laflamme,GTX Plus Pro,Condax,Won,8/17/2017,6206
Vicki Laflamme,GTXPro,Goodsilron,Won,8/19/2017,4246
Vicki Laflamme,GTXPro,Konex,Won,8/19/2017,5300
Vicki Laflamme,GTX Basic,Plexzap,Won,8/19/2017,551
Vicki Laflamme,GTXPro,Goodsilron,Won,8/21/2017,5049
Vicki Laflamme,GTX Plus Pro,Condax,Won,8/23/2017,5987
Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,8/23/2017,6094
Vicki Laflamme,GTX Plus Basic,Fasehatice,Won,8/25/2017,959
Vicki Laflamme,GTXPro,Singletechno,Won,8/28/2017,3754
Vicki Laflamme,MG Advanced,Hottechi,Won,8/31/2017,3276
Vicki Laflamme,MG Special,Doncon,Won,9/1/2017,59
Vicki Laflamme,GTXPro,Singletechno,Won,9/6/2017,5099
Vicki Laflamme,GTXPro,Rantouch,Won,9/7/2017,5154
Vicki Laflamme,GTX Plus Basic,Blackzim,Won,9/7/2017,1211
Vicki Laflamme,MG Advanced,Green-Plus,Won,9/7/2017,3337
Vicki Laflamme,GTXPro,Golddex,Won,9/8/2017,4573
Vicki Laflamme,MG Advanced,Faxquote,Won,9/9/2017,3104
Vicki Laflamme,MG Special,Kan-code,Won,9/10/2017,50
Vicki Laflamme,MG Advanced,Goodsilron,Won,9/13/2017,3241
Vicki Laflamme,GTXPro,Green-Plus,Won,9/14/2017,4477
Vicki Laflamme,MG Advanced,Newex,Won,9/14/2017,4251
Vicki Laflamme,GTXPro,Dalttechnology,Won,9/15/2017,5191
Vicki Laflamme,GTXPro,Y-corporation,Won,9/15/2017,5227
Vicki Laflamme,MG Special,Plusstrip,Won,9/16/2017,55
Vicki Laflamme,GTX Basic,Lexiqvolax,Won,9/16/2017,555
Vicki Laflamme,MG Advanced,Groovestreet,Won,9/17/2017,3295
Vicki Laflamme,GTXPro,Lexiqvolax,Won,9/17/2017,5054
Vicki Laflamme,MG Special,Scotfind,Won,9/20/2017,48
Vicki Laflamme,GTXPro,Kan-code,Won,9/21/2017,5074
Vicki Laflamme,GTX Plus Basic,Xx-holding,Won,9/23/2017,1027
Vicki Laflamme,MG Special,Hottechi,Won,9/23/2017,65
Vicki Laflamme,MG Special,Konex,Won,9/23/2017,47
Vicki Laflamme,MG Advanced,Xx-holding,Won,9/24/2017,2851
Vicki Laflamme,GTX Plus Basic,Rantouch,Won,9/26/2017,1193
Vicki Laflamme,MG Advanced,Doncon,Won,9/28/2017,3195
Vicki Laflamme,GTX Basic,Goodsilron,Won,9/29/2017,534
Vicki Laflamme,MG Special,Scotfind,Won,9/29/2017,47
Vicki Laflamme,GTX Basic,Golddex,Won,10/1/2017,552
Vicki Laflamme,MG Advanced,Kan-code,Won,10/3/2017,3794
Vicki Laflamme,MG Advanced,Doncon,Won,10/8/2017,3435
Vicki Laflamme,GTX Plus Basic,Finjob,Won,10/9/2017,1139
Vicki Laflamme,MG Advanced,Newex,Won,10/9/2017,3023
Vicki Laflamme,GTXPro,Plusstrip,Won,10/12/2017,4552
Vicki Laflamme,MG Special,Lexiqvolax,Won,10/18/2017,56
Vicki Laflamme,GTX Plus Pro,Groovestreet,Won,10/20/2017,5368
Vicki Laflamme,GTXPro,Condax,Won,10/25/2017,4580
Vicki Laflamme,MG Special,Xx-holding,Won,10/26/2017,68
Vicki Laflamme,GTX Basic,Cheers,Won,10/26/2017,535
Vicki Laflamme,MG Advanced,Rantouch,Won,10/27/2017,3363
Vicki Laflamme,GTXPro,Hatfan,Won,10/28/2017,5190
Vicki Laflamme,MG Special,Nam-zim,Won,11/2/2017,55
Vicki Laflamme,GTX Basic,Condax,Won,11/3/2017,499
Vicki Laflamme,MG Special,Dalttechnology,Won,11/3/2017,48
Vicki Laflamme,MG Advanced,Sunnamplex,Won,11/4/2017,3966
Vicki Laflamme,GTX Basic,Konex,Won,11/4/2017,622
Vicki Laflamme,GTX Basic,Sonron,Won,11/6/2017,430
Vicki Laflamme,GTX Plus Pro,Green-Plus,Won,11/7/2017,5532
Vicki Laflamme,GTX Plus Basic,Lexiqvolax,Won,11/10/2017,960
Vicki Laflamme,MG Advanced,Labdrill,Won,11/13/2017,3464
Vicki Laflamme,MG Advanced,Blackzim,Won,11/14/2017,3779
Vicki Laflamme,MG Advanced,Blackzim,Won,11/14/2017,3930
Vicki Laflamme,GTXPro,Konex,Won,11/15/2017,5348
Vicki Laflamme,GTX Basic,Hottechi,Won,11/18/2017,651
Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,11/19/2017,5185
Vicki Laflamme,MG Advanced,Singletechno,Won,11/20/2017,3597
Vicki Laflamme,GTX Plus Pro,Rantouch,Won,11/21/2017,5129
Vicki Laflamme,MG Advanced,Labdrill,Won,11/21/2017,2689
Vicki Laflamme,MG Special,Plexzap,Won,11/22/2017,58
Vicki Laflamme,GTX Basic,Scotfind,Won,11/22/2017,570
Vicki Laflamme,GTXPro,Finjob,Won,11/24/2017,4540
Vicki Laflamme,MG Special,Finjob,Won,11/26/2017,59
Vicki Laflamme,GTX Plus Pro,Blackzim,Won,11/26/2017,5196
Vicki Laflamme,GTXPro,Doncon,Won,11/27/2017,5058
Vicki Laflamme,MG Special,Dalttechnology,Won,11/29/2017,51
Vicki Laflamme,MG Advanced,Faxquote,Won,12/1/2017,2590
Vicki Laflamme,GTX Basic,Lexiqvolax,Won,12/4/2017,491
Vicki Laflamme,GTX Basic,Plexzap,Won,12/4/2017,595
Vicki Laflamme,MG Special,Golddex,Won,12/6/2017,57
Vicki Laflamme,MG Special,Sonron,Won,12/8/2017,59
Vicki Laflamme,GTX Basic,Hottechi,Won,12/10/2017,563
Vicki Laflamme,GTX Basic,Y-corporation,Won,12/11/2017,430
Vicki Laflamme,GTX Basic,Hottechi,Won,12/12/2017,456
Vicki Laflamme,GTX Basic,Finjob,Won,12/14/2017,532
Vicki Laflamme,MG Special,Labdrill,Won,12/15/2017,54
Vicki Laflamme,MG Advanced,J-Texon,Won,12/15/2017,4110
Vicki Laflamme,GTXPro,Scotfind,Won,12/16/2017,5115
Vicki Laflamme,MG Advanced,Goodsilron,Won,12/16/2017,2941
Vicki Laflamme,GTXPro,Hottechi,Won,12/17/2017,4415
Vicki Laflamme,MG Special,Finjob,Won,12/17/2017,50
Vicki Laflamme,GTX Basic,Golddex,Won,12/18/2017,544
Vicki Laflamme,MG Advanced,Faxquote,Won,12/18/2017,3078
Vicki Laflamme,GTXPro,Fasehatice,Won,12/19/2017,4577
Vicki Laflamme,MG Special,Rantouch,Won,12/20/2017,54
Vicki Laflamme,GTX Basic,Y-corporation,Won,12/20/2017,496
Vicki Laflamme,GTX Basic,Green-Plus,Won,12/21/2017,535
Vicki Laflamme,MG Advanced,Rantouch,Won,12/22/2017,2833
Vicki Laflamme,GTX Basic,Nam-zim,Won,12/23/2017,547
Vicki Laflamme,GTX Basic,Finjob,Won,12/23/2017,498
Vicki Laflamme,MG Special,Zoomit,Won,12/26/2017,52
Vicki Laflamme,GTX Plus Pro,Faxquote,Won,12/26/2017,5624
Vicki Laflamme,MG Special,Condax,Won,12/28/2017,51
Vicki Laflamme,MG Special,Hottechi,Won,12/28/2017,61
Vicki Laflamme,GTX Basic,Hottechi,Won,12/29/2017,494
Vicki Laflamme,MG Special,Blackzim,Won,12/30/2017,54
Vicki Laflamme,MG Special,Sunnamplex,Won,12/30/2017,55
Violet Mclelland,MG Special,Bioplex,Won,3/4/2017,56
Violet Mclelland,MG Special,Ontomedia,Won,3/5/2017,47
Violet Mclelland,MG Special,Donquadtech,Won,3/6/2017,65
Violet Mclelland,MG Special,The New York Inquirer,Won,3/9/2017,61
Violet Mclelland,GTX Plus Basic,Vehement Capital Partners,Won,3/11/2017,1014
Violet Mclelland,MG Advanced,Silis,Won,3/14/2017,3558
Violet Mclelland,MG Special,Initech,Won,3/14/2017,64
Violet Mclelland,MG Special,Betasoloin,Won,3/14/2017,48
Violet Mclelland,GTX Basic,Mathtouch,Won,3/18/2017,504
Violet Mclelland,MG Special,Yearin,Won,3/18/2017,55
Violet Mclelland,MG Special,Silis,Won,3/20/2017,57
Violet Mclelland,MG Special,Yearin,Won,3/23/2017,56
Violet Mclelland,GTX Basic,Gekko & Co,Won,3/24/2017,564
Violet Mclelland,MG Special,Yearin,Won,3/25/2017,63
Violet Mclelland,GTX Basic,Gekko & Co,Won,3/26/2017,499
Violet Mclelland,MG Special,Opentech,Won,3/29/2017,54
Violet Mclelland,GTX Basic,Zencorporation,Won,3/29/2017,542
Violet Mclelland,GTX Plus Basic,Mathtouch,Won,4/1/2017,941
Violet Mclelland,MG Special,Yearin,Won,4/2/2017,68
Violet Mclelland,MG Special,Gekko & Co,Won,4/7/2017,45
Violet Mclelland,MG Special,Massive Dynamic,Won,4/12/2017,55
Violet Mclelland,MG Special,Konex,Won,4/25/2017,56
Violet Mclelland,GTX Plus Basic,Plussunin,Won,4/28/2017,1146
Violet Mclelland,MG Special,Donquadtech,Won,5/6/2017,51
Violet Mclelland,MG Special,Kinnamplus,Won,5/6/2017,53
Violet Mclelland,MG Special,Zotware,Won,5/8/2017,49
Violet Mclelland,GTX Plus Pro,Xx-zobam,Won,5/8/2017,5813
Violet Mclelland,MG Special,Initech,Won,5/9/2017,45
Violet Mclelland,GTXPro,Bubba Gump,Won,5/16/2017,4634
Violet Mclelland,MG Advanced,Xx-zobam,Won,5/17/2017,3720
Violet Mclelland,GTX Basic,Massive Dynamic,Won,5/18/2017,533
Violet Mclelland,MG Special,Donware,Won,5/19/2017,60
Violet Mclelland,MG Advanced,Kan-code,Won,5/23/2017,3749
Violet Mclelland,MG Advanced,Ontomedia,Won,5/27/2017,4204
Violet Mclelland,GTX Plus Basic,Acme Corporation,Won,5/28/2017,1022
Violet Mclelland,MG Special,Bioplex,Won,6/4/2017,52
Violet Mclelland,MG Advanced,Massive Dynamic,Won,6/6/2017,3246
Violet Mclelland,MG Special,Bioplex,Won,6/6/2017,53
Violet Mclelland,MG Special,Zathunicon,Won,6/9/2017,54
Violet Mclelland,GTX Plus Basic,Sumace,Won,6/10/2017,1145
Violet Mclelland,MG Special,Ontomedia,Won,6/10/2017,48
Violet Mclelland,MG Special,Zencorporation,Won,6/16/2017,52
Violet Mclelland,MG Special,Opentech,Won,6/16/2017,57
Violet Mclelland,MG Special,Gekko & Co,Won,6/19/2017,67
Violet Mclelland,GTX Plus Pro,Initech,Won,6/22/2017,5855
Violet Mclelland,MG Special,Vehement Capital Partners,Won,6/22/2017,48
Violet Mclelland,GTXPro,Umbrella Corporation,Won,6/24/2017,4756
Violet Mclelland,GTXPro,Gekko & Co,Won,6/25/2017,5031
Violet Mclelland,GTX Plus Basic,Zencorporation,Won,6/28/2017,1074
Violet Mclelland,GTX Basic,Opentech,Won,6/29/2017,542
Violet Mclelland,MG Advanced,Plussunin,Won,6/30/2017,3863
Violet Mclelland,MG Special,Xx-zobam,Won,7/2/2017,60
Violet Mclelland,GTXPro,Mathtouch,Won,7/9/2017,5159
Violet Mclelland,MG Advanced,Kinnamplus,Won,7/11/2017,3172
Violet Mclelland,MG Special,Yearin,Won,7/13/2017,55
Violet Mclelland,MG Special,Iselectrics,Won,7/15/2017,48
Violet Mclelland,GTX Basic,Bioplex,Won,7/26/2017,491
Violet Mclelland,MG Special,Zencorporation,Won,7/28/2017,55
Violet Mclelland,MG Advanced,Silis,Won,8/1/2017,3033
Violet Mclelland,MG Advanced,Bioplex,Won,8/4/2017,2981
Violet Mclelland,MG Special,Kan-code,Won,8/6/2017,48
Violet Mclelland,MG Special,Bluth Company,Won,8/10/2017,53
Violet Mclelland,MG Special,Konex,Won,8/15/2017,50
Violet Mclelland,MG Special,Umbrella Corporation,Won,8/17/2017,59
Violet Mclelland,MG Advanced,Zathunicon,Won,8/19/2017,2937
Violet Mclelland,MG Special,Gekko & Co,Won,8/20/2017,55
Violet Mclelland,MG Special,Xx-zobam,Won,8/22/2017,51
Violet Mclelland,GTX Plus Basic,Donware,Won,8/25/2017,881
Violet Mclelland,MG Advanced,Acme Corporation,Won,8/25/2017,3146
Violet Mclelland,GTX Basic,Ganjaflex,Won,8/26/2017,592
Violet Mclelland,MG Special,Condax,Won,8/30/2017,55
Violet Mclelland,MG Special,Initech,Won,9/1/2017,54
Violet Mclelland,MG Special,Opentech,Won,9/2/2017,38
Violet Mclelland,MG Special,Donware,Won,9/3/2017,55
Violet Mclelland,MG Advanced,Massive Dynamic,Won,9/10/2017,3158
Violet Mclelland,MG Special,Opentech,Won,9/10/2017,63
Violet Mclelland,MG Special,Ganjaflex,Won,9/11/2017,51
Violet Mclelland,GTX Basic,Silis,Won,9/12/2017,572
Violet Mclelland,GTX Basic,Sumace,Won,9/12/2017,592
Violet Mclelland,MG Advanced,Donware,Won,9/12/2017,2855
Violet Mclelland,MG Special,Massive Dynamic,Won,9/17/2017,55
Violet Mclelland,MG Special,Zathunicon,Won,9/21/2017,53
Violet Mclelland,MG Special,Yearin,Won,9/22/2017,60
Violet Mclelland,MG Advanced,Zotware,Won,9/26/2017,3061
Violet Mclelland,MG Special,Mathtouch,Won,9/27/2017,66
Violet Mclelland,MG Special,Gekko & Co,Won,9/30/2017,56
Violet Mclelland,GTXPro,Konex,Won,9/30/2017,5604
Violet Mclelland,MG Special,Bioplex,Won,10/2/2017,60
Violet Mclelland,MG Special,Kinnamplus,Won,10/11/2017,50
Violet Mclelland,GTX Plus Basic,Gekko & Co,Won,10/17/2017,1004
Violet Mclelland,MG Special,Zencorporation,Won,10/24/2017,53
Violet Mclelland,MG Special,Acme Corporation,Won,11/4/2017,52
Violet Mclelland,MG Special,Mathtouch,Won,11/7/2017,59
Violet Mclelland,MG Special,Bluth Company,Won,11/9/2017,51
Violet Mclelland,MG Special,Gekko & Co,Won,11/9/2017,62
Violet Mclelland,MG Special,Donquadtech,Won,11/12/2017,48
Violet Mclelland,MG Special,Bioplex,Won,11/13/2017,51
Violet Mclelland,MG Special,Bluth Company,Won,11/14/2017,61
Violet Mclelland,GTX Basic,Umbrella Corporation,Won,11/15/2017,566
Violet Mclelland,MG Special,Donquadtech,Won,11/23/2017,55
Violet Mclelland,MG Special,Donquadtech,Won,11/26/2017,65
Violet Mclelland,MG Advanced,Kinnamplus,Won,11/29/2017,3342
Violet Mclelland,MG Special,Initech,Won,11/30/2017,61
Violet Mclelland,MG Special,Kan-code,Won,12/5/2017,47
Violet Mclelland,MG Advanced,Gekko & Co,Won,12/5/2017,3612
Violet Mclelland,MG Special,Vehement Capital Partners,Won,12/7/2017,49
Violet Mclelland,GTX Basic,Ganjaflex,Won,12/8/2017,542
Violet Mclelland,MG Special,Silis,Won,12/8/2017,54
Violet Mclelland,GTX Basic,Bubba Gump,Won,12/14/2017,472
Violet Mclelland,GTX Plus Basic,Massive Dynamic,Won,12/16/2017,960
Violet Mclelland,GTX Basic,Kan-code,Won,12/18/2017,644
Violet Mclelland,MG Special,Gekko & Co,Won,12/18/2017,48
Violet Mclelland,GTX Basic,Yearin,Won,12/21/2017,576
Violet Mclelland,MG Special,The New York Inquirer,Won,12/21/2017,47
Violet Mclelland,MG Special,Umbrella Corporation,Won,12/22/2017,63
Violet Mclelland,MG Special,Silis,Won,12/24/2017,55
Violet Mclelland,MG Special,Konex,Won,12/24/2017,55
Violet Mclelland,MG Special,Bubba Gump,Won,12/27/2017,56
Violet Mclelland,MG Advanced,Betasoloin,Won,12/28/2017,3673
Violet Mclelland,GTX Plus Basic,Bluth Company,Won,12/30/2017,1093
Violet Mclelland,MG Advanced,Kan-code,Won,12/31/2017,3248
Violet Mclelland,MG Advanced,Massive Dynamic,Won,12/31/2017,3629
Wilburn Farren,MG Advanced,The New York Inquirer,Won,3/7/2017,3045
Wilburn Farren,MG Advanced,Plussunin,Won,3/10/2017,3012
Wilburn Farren,MG Advanced,Acme Corporation,Won,3/29/2017,3833
Wilburn Farren,GTX Basic,Kinnamplus,Won,4/4/2017,589
Wilburn Farren,GTX Plus Pro,Iselectrics,Won,4/22/2017,6263
Wilburn Farren,MG Advanced,The New York Inquirer,Won,4/23/2017,3490
Wilburn Farren,GTXPro,Opentech,Won,5/1/2017,5414
Wilburn Farren,GTX Basic,Kinnamplus,Won,5/13/2017,525
Wilburn Farren,MG Advanced,Konex,Won,5/18/2017,2880
Wilburn Farren,MG Advanced,Bluth Company,Won,5/18/2017,3589
Wilburn Farren,MG Advanced,Kinnamplus,Won,5/22/2017,3645
Wilburn Farren,GTX Basic,Initech,Won,5/26/2017,592
Wilburn Farren,GTXPro,Gekko & Co,Won,5/30/2017,6135
Wilburn Farren,MG Advanced,Konex,Won,6/2/2017,3336
Wilburn Farren,MG Advanced,Iselectrics,Won,6/9/2017,3783
Wilburn Farren,GTX Basic,Gekko & Co,Won,6/14/2017,497
Wilburn Farren,MG Special,The New York Inquirer,Won,6/14/2017,53
Wilburn Farren,MG Special,Kinnamplus,Won,7/25/2017,52
Wilburn Farren,MG Advanced,Xx-zobam,Won,7/28/2017,3596
Wilburn Farren,GTX Basic,Kinnamplus,Won,7/30/2017,538
Wilburn Farren,GTX Plus Basic,Donquadtech,Won,8/5/2017,995
Wilburn Farren,MG Advanced,Xx-zobam,Won,8/5/2017,3666
Wilburn Farren,GTX Basic,Kan-code,Won,8/15/2017,463
Wilburn Farren,MG Advanced,Donware,Won,8/19/2017,2699
Wilburn Farren,MG Special,Zathunicon,Won,8/26/2017,45
Wilburn Farren,GTX Plus Pro,Ganjaflex,Won,8/27/2017,5710
Wilburn Farren,GTX Basic,Zencorporation,Won,8/29/2017,514
Wilburn Farren,GTXPro,Donquadtech,Won,9/5/2017,3961
Wilburn Farren,MG Advanced,Donquadtech,Won,9/7/2017,3101
Wilburn Farren,MG Advanced,Kinnamplus,Won,9/10/2017,3350
Wilburn Farren,MG Advanced,Gekko & Co,Won,9/16/2017,3483
Wilburn Farren,GTX Basic,Zotware,Won,9/20/2017,506
Wilburn Farren,GTX Plus Pro,Vehement Capital Partners,Won,9/23/2017,5198
Wilburn Farren,MG Advanced,Ganjaflex,Won,10/3/2017,3786
Wilburn Farren,GTXPro,Vehement Capital Partners,Won,10/10/2017,5127
Wilburn Farren,MG Special,Condax,Won,10/11/2017,44
Wilburn Farren,MG Special,Sumace,Won,10/23/2017,51
Wilburn Farren,MG Advanced,Ganjaflex,Won,10/31/2017,2995
Wilburn Farren,GTX Plus Pro,Konex,Won,11/6/2017,5559
Wilburn Farren,MG Special,Silis,Won,11/8/2017,56
Wilburn Farren,MG Advanced,Mathtouch,Won,11/19/2017,4011
Wilburn Farren,MG Special,Massive Dynamic,Won,11/21/2017,50
Wilburn Farren,GTX Basic,Umbrella Corporation,Won,11/23/2017,471
Wilburn Farren,GTXPro,Zencorporation,Won,11/29/2017,5106
Wilburn Farren,GTXPro,Umbrella Corporation,Won,11/29/2017,5077
Wilburn Farren,GTX Plus Basic,Zathunicon,Won,12/6/2017,1144
Wilburn Farren,GTX Plus Pro,Umbrella Corporation,Won,12/8/2017,5209
Wilburn Farren,GTX Plus Pro,Donquadtech,Won,12/9/2017,5960
Wilburn Farren,GTXPro,Iselectrics,Won,12/15/2017,4970
Wilburn Farren,MG Advanced,Condax,Won,12/16/2017,3089
Wilburn Farren,GTX Plus Basic,Zathunicon,Won,12/19/2017,1179
Wilburn Farren,MG Advanced,The New York Inquirer,Won,12/22/2017,2994
Wilburn Farren,MG Advanced,Zotware,Won,12/24/2017,3155
Wilburn Farren,GTXPro,Kan-code,Won,12/25/2017,4734
Wilburn Farren,GTXPro,Umbrella Corporation,Won,12/28/2017,4315
Zane Levy,GTX Basic,Hatfan,Won,3/2/2017,517
Zane Levy,GTX Plus Pro,Singletechno,Won,3/2/2017,5497
Zane Levy,GTX Plus Basic,Labdrill,Won,3/9/2017,1049
Zane Levy,GTX Plus Pro,Doncon,Won,3/11/2017,5370
Zane Levy,GTXPro,Xx-holding,Won,3/13/2017,4818
Zane Levy,GTXPro,Newex,Won,3/14/2017,4313
Zane Levy,GTX Plus Basic,Fasehatice,Won,3/14/2017,1117
Zane Levy,GTX Plus Basic,Kan-code,Won,3/14/2017,929
Zane Levy,GTX Plus Pro,Y-corporation,Won,3/14/2017,4846
Zane Levy,GTX Plus Pro,Hottechi,Won,3/16/2017,6101
Zane Levy,GTXPro,Labdrill,Won,3/16/2017,4277
Zane Levy,GTX Basic,Scotfind,Won,3/17/2017,665
Zane Levy,GTXPro,Goodsilron,Won,3/18/2017,4586
Zane Levy,GTX Plus Pro,Lexiqvolax,Won,3/18/2017,4869
Zane Levy,GTX Plus Pro,Hatfan,Won,3/21/2017,6499
Zane Levy,GTX Basic,Singletechno,Won,3/27/2017,552
Zane Levy,GTX Plus Basic,Condax,Won,3/29/2017,1159
Zane Levy,GTX Plus Basic,Goodsilron,Won,3/30/2017,1084
Zane Levy,MG Advanced,Doncon,Won,4/3/2017,4253
Zane Levy,GTXPro,Sunnamplex,Won,4/3/2017,4444
Zane Levy,GTX Basic,Dalttechnology,Won,4/6/2017,430
Zane Levy,GTX Plus Pro,Plexzap,Won,4/10/2017,6227
Zane Levy,GTX Basic,Goodsilron,Won,4/11/2017,467
Zane Levy,GTXPro,Dalttechnology,Won,4/12/2017,4168
Zane Levy,GTX Plus Pro,Xx-holding,Won,4/17/2017,5884
Zane Levy,GTX Plus Pro,Konex,Won,4/20/2017,4687
Zane Levy,GTXPro,Hatfan,Won,4/22/2017,4272
Zane Levy,GTX Basic,Blackzim,Won,4/23/2017,570
Zane Levy,GTX Plus Pro,Sonron,Won,4/25/2017,5853
Zane Levy,GTX Basic,Rantouch,Won,4/27/2017,464
Zane Levy,GTXPro,Dalttechnology,Won,4/29/2017,4633
Zane Levy,GTXPro,Kan-code,Won,4/29/2017,5456
Zane Levy,MG Advanced,Singletechno,Won,5/2/2017,3460
Zane Levy,GTX Plus Basic,Y-corporation,Won,5/3/2017,1036
Zane Levy,GTX Basic,Y-corporation,Won,5/5/2017,618
Zane Levy,GTX Basic,Green-Plus,Won,5/11/2017,535
