sales_agent,product,account,close_date,close_value,regional_office
Versie Hillebrand,MG Advanced,Treequote,11/29/2017,3165,Central
Versie Hillebrand,GTX Plus Pro,Cancity,11/29/2017,5211,Central
Versie Hillebrand,MG Special,Rangreen,11/30/2017,53,Central
Versie Hillebrand,MG Special,Gogozoom,12/1/2017,61,Central
Versie Hillebrand,MG Special,Finhigh,12/4/2017,54,Central
Versie Hillebrand,MG Special,Rundofase,12/7/2017,53,Central
Versie Hillebrand,MG Special,Bioholding,12/8/2017,62,Central
Versie Hillebrand,MG Special,Rundofase,12/8/2017,57,Central
Versie Hillebrand,MG Special,Streethex,12/9/2017,56,Central
Versie Hillebrand,MG Special,Toughzap,12/9/2017,50,Central
Versie Hillebrand,MG Special,Rundofase,12/11/2017,66,Central
Versie Hillebrand,MG Special,Konmatfix,12/12/2017,54,Central
Versie Hillebrand,MG Advanced,Konmatfix,12/12/2017,3811,Central
Versie Hillebrand,MG Special,dambase,12/12/2017,61,Central
Versie Hillebrand,MG Advanced,Cancity,12/12/2017,3309,Central
Versie Hillebrand,MG Special,Rangreen,12/14/2017,49,Central
Versie Hillebrand,MG Special,Scottech,12/18/2017,60,Central
Versie Hillebrand,MG Special,Codehow,12/20/2017,48,Central
Versie Hillebrand,MG Special,Betatech,12/26/2017,41,Central
Versie Hillebrand,MG Advanced,Zumgoity,12/27/2017,3735,Central
Versie Hillebrand,MG Special,Bioholding,12/28/2017,58,Central
Versie Hillebrand,MG Special,Dontechi,12/31/2017,57,Central
Versie Hillebrand,GTX Plus Pro,Statholdings,12/31/2017,6000,Central
Vicki Laflamme,MG Special,J-Texon,3/2/2017,57,West
Vicki Laflamme,GTXPro,Dalttechnology,3/5/2017,4899,West
Vicki Laflamme,MG Special,Y-corporation,3/5/2017,46,West
Vicki Laflamme,GTXPro,Fasehatice,3/7/2017,4906,West
Vicki Laflamme,GTX Basic,Xx-holding,3/8/2017,523,West
Vicki Laflamme,GTXPro,Goodsilron,3/9/2017,4445,West
Vicki Laflamme,MG Special,Singletechno,3/11/2017,61,West
Vicki Laflamme,MG Advanced,Plexzap,3/12/2017,3676,West
Vicki Laflamme,MG Advanced,Fasehatice,3/13/2017,3803,West
Vicki Laflamme,MG Advanced,Goodsilron,3/13/2017,2970,West
Vicki Laflamme,MG Special,Dalttechnology,3/15/2017,55,West
Vicki Laflamme,MG Special,Scotfind,3/15/2017,55,West
Vicki Laflamme,GTXPro,Hatfan,3/16/2017,4907,West
Vicki Laflamme,GTXPro,Xx-holding,3/17/2017,4554,West
Vicki Laflamme,GTX Basic,Scotfind,3/17/2017,542,West
Vicki Laflamme,GTX Basic,Konex,3/18/2017,443,West
Vicki Laflamme,GTX Basic,Rantouch,3/20/2017,581,West
Vicki Laflamme,GTX Basic,Faxquote,3/20/2017,600,West
Vicki Laflamme,GTXPro,Fasehatice,3/21/2017,3742,West
Vicki Laflamme,MG Advanced,Y-corporation,3/22/2017,3672,West
Vicki Laflamme,GTXPro,Goodsilron,3/23/2017,4211,West
Vicki Laflamme,GTX Basic,Konex,3/23/2017,587,West
Vicki Laflamme,GTXPro,Scotfind,3/24/2017,4510,West
Vicki Laflamme,MG Special,Scotfind,3/26/2017,54,West
Vicki Laflamme,MG Advanced,Konex,3/27/2017,3671,West
Vicki Laflamme,MG Special,Plusstrip,3/27/2017,60,West
Vicki Laflamme,GTX Basic,Finjob,3/27/2017,564,West
Vicki Laflamme,GTX Basic,Y-corporation,3/28/2017,492,West
Vicki Laflamme,GTX Plus Basic,Hottechi,3/28/2017,880,West
Vicki Laflamme,GTXPro,Xx-holding,3/29/2017,4408,West
Vicki Laflamme,MG Special,Faxquote,3/30/2017,49,West
Vicki Laflamme,MG Special,Goodsilron,3/30/2017,45,West
Vicki Laflamme,GTX Basic,Xx-holding,3/31/2017,365,West
Vicki Laflamme,GTX Basic,Blackzim,4/3/2017,545,West
Vicki Laflamme,MG Advanced,Plexzap,4/6/2017,3316,West
Vicki Laflamme,GTX Plus Basic,Goodsilron,4/9/2017,1176,West
Vicki Laflamme,MG Advanced,Sunnamplex,4/12/2017,3367,West
Vicki Laflamme,GTX Basic,J-Texon,4/15/2017,456,West
Vicki Laflamme,GTX Plus Pro,Konex,4/16/2017,5848,West
Vicki Laflamme,MG Special,Hottechi,4/20/2017,59,West
Vicki Laflamme,GTXPro,Fasehatice,4/20/2017,5040,West
Vicki Laflamme,MG Special,J-Texon,4/23/2017,50,West
Vicki Laflamme,GTXPro,Newex,4/27/2017,4735,West
Vicki Laflamme,GTXPro,Singletechno,4/28/2017,4869,West
Vicki Laflamme,MG Advanced,Hottechi,4/29/2017,3661,West
Vicki Laflamme,MG Advanced,Green-Plus,5/4/2017,3103,West
Vicki Laflamme,MG Advanced,Cheers,5/4/2017,3357,West
Vicki Laflamme,GTX Basic,Plexzap,5/4/2017,532,West
Vicki Laflamme,GTX Basic,Scotfind,5/4/2017,525,West
Vicki Laflamme,MG Special,Plusstrip,5/4/2017,56,West
Vicki Laflamme,GTX Basic,Goodsilron,5/8/2017,565,West
Vicki Laflamme,GTX Basic,Faxquote,5/11/2017,624,West
Vicki Laflamme,MG Advanced,Goodsilron,5/13/2017,3418,West
Vicki Laflamme,GTX Basic,Sonron,5/14/2017,579,West
Vicki Laflamme,GTX Basic,Zoomit,5/15/2017,573,West
Vicki Laflamme,GTXPro,Finjob,5/17/2017,4406,West
Vicki Laflamme,GTX Plus Pro,Fasehatice,5/19/2017,6079,West
Vicki Laflamme,MG Special,Cheers,5/20/2017,56,West
Vicki Laflamme,GTXPro,Groovestreet,5/22/2017,4364,West
Vicki Laflamme,MG Special,Hatfan,5/25/2017,64,West
Vicki Laflamme,MG Special,Finjob,5/26/2017,56,West
Vicki Laflamme,GTX Plus Basic,Zoomit,6/1/2017,1086,West
Vicki Laflamme,GTXPro,Hatfan,6/2/2017,4644,West
Vicki Laflamme,GTX Plus Basic,Konex,6/3/2017,1208,West
Vicki Laflamme,MG Special,J-Texon,6/5/2017,55,West
Vicki Laflamme,GTX Basic,Hottechi,6/6/2017,638,West
Vicki Laflamme,MG Special,Zoomit,6/7/2017,60,West
Vicki Laflamme,GTX Basic,Hottechi,6/8/2017,537,West
Vicki Laflamme,GTX Basic,Konex,6/8/2017,600,West
Vicki Laflamme,GTX Basic,Labdrill,6/10/2017,595,West
Vicki Laflamme,MG Special,Zoomit,6/11/2017,52,West
Vicki Laflamme,MG Advanced,Singletechno,6/13/2017,2919,West
Vicki Laflamme,MG Advanced,Sonron,6/13/2017,3426,West
Vicki Laflamme,GTX Basic,Konex,6/14/2017,642,West
Vicki Laflamme,GTX Plus Pro,Lexiqvolax,6/14/2017,5930,West
Vicki Laflamme,GTX Basic,Sunnamplex,6/15/2017,507,West
Vicki Laflamme,MG Special,Rantouch,6/16/2017,64,West
Vicki Laflamme,GTX Plus Basic,Fasehatice,6/16/2017,1273,West
Vicki Laflamme,GTX Basic,Labdrill,6/21/2017,554,West
Vicki Laflamme,GTXPro,Fasehatice,6/21/2017,4653,West
Vicki Laflamme,GTX Plus Basic,Plusstrip,6/21/2017,1118,West
Vicki Laflamme,MG Special,Hatfan,6/22/2017,54,West
Vicki Laflamme,MG Advanced,Scotfind,6/23/2017,3559,West
Vicki Laflamme,MG Advanced,Fasehatice,6/26/2017,3205,West
Vicki Laflamme,MG Advanced,Sunnamplex,6/27/2017,2753,West
Vicki Laflamme,MG Special,Y-corporation,6/28/2017,54,West
Vicki Laflamme,GTX Basic,Zoomit,6/28/2017,550,West
Vicki Laflamme,MG Special,Hottechi,6/28/2017,53,West
Vicki Laflamme,MG Special,Golddex,6/29/2017,60,West
Vicki Laflamme,MG Advanced,Goodsilron,6/30/2017,3815,West
Vicki Laflamme,MG Special,Blackzim,7/1/2017,51,West
Vicki Laflamme,GTXPro,Scotfind,7/3/2017,4264,West
Vicki Laflamme,GTXPro,Newex,7/4/2017,4856,West
Vicki Laflamme,MG Advanced,Rantouch,7/7/2017,3615,West
Vicki Laflamme,MG Advanced,Plexzap,7/8/2017,3562,West
Vicki Laflamme,GTX Basic,Kan-code,7/11/2017,571,West
Vicki Laflamme,GTX Basic,Faxquote,7/13/2017,583,West
Vicki Laflamme,GTX Plus Pro,Green-Plus,7/13/2017,4466,West
Vicki Laflamme,GTX Basic,Lexiqvolax,7/14/2017,491,West
Vicki Laflamme,GTX Plus Pro,Plusstrip,7/14/2017,5971,West
Vicki Laflamme,MG Special,Newex,7/17/2017,54,West
Vicki Laflamme,GTX Basic,Goodsilron,7/18/2017,496,West
Vicki Laflamme,MG Special,Konex,7/21/2017,61,West
Vicki Laflamme,GTX Plus Pro,Sonron,7/27/2017,4673,West
Vicki Laflamme,MG Advanced,Konex,7/28/2017,3405,West
Vicki Laflamme,MG Advanced,Zoomit,8/3/2017,3718,West
Vicki Laflamme,GTX Basic,Cheers,8/5/2017,572,West
Vicki Laflamme,GTX Basic,Groovestreet,8/6/2017,651,West
Vicki Laflamme,GTX Plus Basic,Groovestreet,8/10/2017,1151,West
Vicki Laflamme,GTXPro,Plexzap,8/12/2017,5040,West
Vicki Laflamme,MG Advanced,Cheers,8/12/2017,3687,West
Vicki Laflamme,GTX Basic,Y-corporation,8/14/2017,578,West
Vicki Laflamme,GTX Basic,Golddex,8/15/2017,524,West
Vicki Laflamme,GTX Plus Pro,Golddex,8/15/2017,5631,West
Vicki Laflamme,GTX Basic,Fasehatice,8/16/2017,575,West
Vicki Laflamme,MG Special,Sunnamplex,8/16/2017,56,West
Vicki Laflamme,GTX Plus Pro,Condax,8/17/2017,6206,West
Vicki Laflamme,GTXPro,Goodsilron,8/19/2017,4246,West
Vicki Laflamme,GTXPro,Konex,8/19/2017,5300,West
Vicki Laflamme,GTX Basic,Plexzap,8/19/2017,551,West
Vicki Laflamme,GTXPro,Goodsilron,8/21/2017,5049,West
Vicki Laflamme,GTX Plus Pro,Condax,8/23/2017,5987,West
Vicki Laflamme,GTX Plus Pro,Dalttechnology,8/23/2017,6094,West
Vicki Laflamme,GTX Plus Basic,Fasehatice,8/25/2017,959,West
Vicki Laflamme,GTXPro,Singletechno,8/28/2017,3754,West
Vicki Laflamme,MG Advanced,Hottechi,8/31/2017,3276,West
Vicki Laflamme,MG Special,Doncon,9/1/2017,59,West
Vicki Laflamme,GTXPro,Singletechno,9/6/2017,5099,West
Vicki Laflamme,GTXPro,Rantouch,9/7/2017,5154,West
Vicki Laflamme,GTX Plus Basic,Blackzim,9/7/2017,1211,West
Vicki Laflamme,MG Advanced,Green-Plus,9/7/2017,3337,West
Vicki Laflamme,GTXPro,Golddex,9/8/2017,4573,West
Vicki Laflamme,MG Advanced,Faxquote,9/9/2017,3104,West
Vicki Laflamme,MG Special,Kan-code,9/10/2017,50,West
Vicki Laflamme,MG Advanced,Goodsilron,9/13/2017,3241,West
Vicki Laflamme,GTXPro,Green-Plus,9/14/2017,4477,West
Vicki Laflamme,MG Advanced,Newex,9/14/2017,4251,West
Vicki Laflamme,GTXPro,Dalttechnology,9/15/2017,5191,West
Vicki Laflamme,GTXPro,Y-corporation,9/15/2017,5227,West
Vicki Laflamme,MG Special,Plusstrip,9/16/2017,55,West
Vicki Laflamme,GTX Basic,Lexiqvolax,9/16/2017,555,West
Vicki Laflamme,MG Advanced,Groovestreet,9/17/2017,3295,West
Vicki Laflamme,GTXPro,Lexiqvolax,9/17/2017,5054,West
Vicki Laflamme,MG Special,Scotfind,9/20/2017,48,West
Vicki Laflamme,GTXPro,Kan-code,9/21/2017,5074,West
Vicki Laflamme,GTX Plus Basic,Xx-holding,9/23/2017,1027,West
Vicki Laflamme,MG Special,Hottechi,9/23/2017,65,West
Vicki Laflamme,MG Special,Konex,9/23/2017,47,West
Vicki Laflamme,MG Advanced,Xx-holding,9/24/2017,2851,West
Vicki Laflamme,GTX Plus Basic,Rantouch,9/26/2017,1193,West
Vicki Laflamme,MG Advanced,Doncon,9/28/2017,3195,West
Vicki Laflamme,GTX Basic,Goodsilron,9/29/2017,534,West
Vicki Laflamme,MG Special,Scotfind,9/29/2017,47,West
Vicki Laflamme,GTX Basic,Golddex,10/1/2017,552,West
Vicki Laflamme,MG Advanced,Kan-code,10/3/2017,3794,West
Vicki Laflamme,MG Advanced,Doncon,10/8/2017,3435,West
Vicki Laflamme,GTX Plus Basic,Finjob,10/9/2017,1139,West
Vicki Laflamme,MG Advanced,Newex,10/9/2017,3023,West
Vicki Laflamme,GTXPro,Plusstrip,10/12/2017,4552,West
Vicki Laflamme,MG Special,Lexiqvolax,10/18/2017,56,West
Vicki Laflamme,GTX Plus Pro,Groovestreet,10/20/2017,5368,West
Vicki Laflamme,GTXPro,Condax,10/25/2017,4580,West
Vicki Laflamme,MG Special,Xx-holding,10/26/2017,68,West
Vicki Laflamme,GTX Basic,Cheers,10/26/2017,535,West
Vicki Laflamme,MG Advanced,Rantouch,10/27/2017,3363,West
Vicki Laflamme,GTXPro,Hatfan,10/28/2017,5190,West
Vicki Laflamme,MG Special,Nam-zim,11/2/2017,55,West
Vicki Laflamme,GTX Basic,Condax,11/3/2017,499,West
Vicki Laflamme,MG Special,Dalttechnology,11/3/2017,48,West
Vicki Laflamme,MG Advanced,Sunnamplex,11/4/2017,3966,West
Vicki Laflamme,GTX Basic,Konex,11/4/2017,622,West
Vicki Laflamme,GTX Basic,Sonron,11/6/2017,430,West
Vicki Laflamme,GTX Plus Pro,Green-Plus,11/7/2017,5532,West
Vicki Laflamme,GTX Plus Basic,Lexiqvolax,11/10/2017,960,West
Vicki Laflamme,MG Advanced,Labdrill,11/13/2017,3464,West
Vicki Laflamme,MG Advanced,Blackzim,11/14/2017,3779,West
Vicki Laflamme,MG Advanced,Blackzim,11/14/2017,3930,West
Vicki Laflamme,GTXPro,Konex,11/15/2017,5348,West
Vicki Laflamme,GTX Basic,Hottechi,11/18/2017,651,West
Vicki Laflamme,GTX Plus Pro,Dalttechnology,11/19/2017,5185,West
Vicki Laflamme,MG Advanced,Singletechno,11/20/2017,3597,West
Vicki Laflamme,GTX Plus Pro,Rantouch,11/21/2017,5129,West
Vicki Laflamme,MG Advanced,Labdrill,11/21/2017,2689,West
Vicki Laflamme,MG Special,Plexzap,11/22/2017,58,West
Vicki Laflamme,GTX Basic,Scotfind,11/22/2017,570,West
Vicki Laflamme,GTXPro,Finjob,11/24/2017,4540,West
Vicki Laflamme,MG Special,Finjob,11/26/2017,59,West
Vicki Laflamme,GTX Plus Pro,Blackzim,11/26/2017,5196,West
Vicki Laflamme,GTXPro,Doncon,11/27/2017,5058,West
Vicki Laflamme,MG Special,Dalttechnology,11/29/2017,51,West
Vicki Laflamme,MG Advanced,Faxquote,12/1/2017,2590,West
Vicki Laflamme,GTX Basic,Lexiqvolax,12/4/2017,491,West
Vicki Laflamme,GTX Basic,Plexzap,12/4/2017,595,West
Vicki Laflamme,MG Special,Golddex,12/6/2017,57,West
Vicki Laflamme,MG Special,Sonron,12/8/2017,59,West
Vicki Laflamme,GTX Basic,Hottechi,12/10/2017,563,West
Vicki Laflamme,GTX Basic,Y-corporation,12/11/2017,430,West
Vicki Laflamme,GTX Basic,Hottechi,12/12/2017,456,West
Vicki Laflamme,GTX Basic,Finjob,12/14/2017,532,West
Vicki Laflamme,MG Special,Labdrill,12/15/2017,54,West
Vicki Laflamme,MG Advanced,J-Texon,12/15/2017,4110,West
Vicki Laflamme,GTXPro,Scotfind,12/16/2017,5115,West
Vicki Laflamme,MG Advanced,Goodsilron,12/16/2017,2941,West
Vicki Laflamme,GTXPro,Hottechi,12/17/2017,4415,West
Vicki Laflamme,MG Special,Finjob,12/17/2017,50,West
Vicki Laflamme,GTX Basic,Golddex,12/18/2017,544,West
Vicki Laflamme,MG Advanced,Faxquote,12/18/2017,3078,West
Vicki Laflamme,GTXPro,Fasehatice,12/19/2017,4577,West
Vicki Laflamme,MG Special,Rantouch,12/20/2017,54,West
Vicki Laflamme,GTX Basic,Y-corporation,12/20/2017,496,West
Vicki Laflamme,GTX Basic,Green-Plus,12/21/2017,535,West
Vicki Laflamme,MG Advanced,Rantouch,12/22/2017,2833,West
Vicki Laflamme,GTX Basic,Nam-zim,12/23/2017,547,West
Vicki Laflamme,GTX Basic,Finjob,12/23/2017,498,West
Vicki Laflamme,MG Special,Zoomit,12/26/2017,52,West
Vicki Laflamme,GTX Plus Pro,Faxquote,12/26/2017,5624,West
Vicki Laflamme,MG Special,Condax,12/28/2017,51,West
Vicki Laflamme,MG Special,Hottechi,12/28/2017,61,West
Vicki Laflamme,GTX Basic,Hottechi,12/29/2017,494,West
Vicki Laflamme,MG Special,Blackzim,12/30/2017,54,West
Vicki Laflamme,MG Special,Sunnamplex,12/30/2017,55,West
Violet Mclelland,MG Special,Bioplex,3/4/2017,56,East
Violet Mclelland,MG Special,Ontomedia,3/5/2017,47,East
Violet Mclelland,MG Special,Donquadtech,3/6/2017,65,East
Violet Mclelland,MG Special,The New York Inquirer,3/9/2017,61,East
Violet Mclelland,GTX Plus Basic,Vehement Capital Partners,3/11/2017,1014,East
Violet Mclelland,MG Advanced,Silis,3/14/2017,3558,East
Violet Mclelland,MG Special,Initech,3/14/2017,64,East
Violet Mclelland,MG Special,Betasoloin,3/14/2017,48,East
Violet Mclelland,GTX Basic,Mathtouch,3/18/2017,504,East
Violet Mclelland,MG Special,Yearin,3/18/2017,55,East
Violet Mclelland,MG Special,Silis,3/20/2017,57,East
Violet Mclelland,MG Special,Yearin,3/23/2017,56,East
Violet Mclelland,GTX Basic,Gekko & Co,3/24/2017,564,East
Violet Mclelland,MG Special,Yearin,3/25/2017,63,East
Violet Mclelland,GTX Basic,Gekko & Co,3/26/2017,499,East
Violet Mclelland,MG Special,Opentech,3/29/2017,54,East
Violet Mclelland,GTX Basic,Zencorporation,3/29/2017,542,East
Violet Mclelland,GTX Plus Basic,Mathtouch,4/1/2017,941,East
Violet Mclelland,MG Special,Yearin,4/2/2017,68,East
Violet Mclelland,MG Special,Gekko & Co,4/7/2017,45,East
Violet Mclelland,MG Special,Massive Dynamic,4/12/2017,55,East
Violet Mclelland,MG Special,Konex,4/25/2017,56,East
Violet Mclelland,GTX Plus Basic,Plussunin,4/28/2017,1146,East
Violet Mclelland,MG Special,Donquadtech,5/6/2017,51,East
Violet Mclelland,MG Special,Kinnamplus,5/6/2017,53,East
Violet Mclelland,MG Special,Zotware,5/8/2017,49,East
Violet Mclelland,GTX Plus Pro,Xx-zobam,5/8/2017,5813,East
Violet Mclelland,MG Special,Initech,5/9/2017,45,East
Violet Mclelland,GTXPro,Bubba Gump,5/16/2017,4634,East
Violet Mclelland,MG Advanced,Xx-zobam,5/17/2017,3720,East
Violet Mclelland,GTX Basic,Massive Dynamic,5/18/2017,533,East
Violet Mclelland,MG Special,Donware,5/19/2017,60,East
Violet Mclelland,MG Advanced,Kan-code,5/23/2017,3749,East
Violet Mclelland,MG Advanced,Ontomedia,5/27/2017,4204,East
Violet Mclelland,GTX Plus Basic,Acme Corporation,5/28/2017,1022,East
Violet Mclelland,MG Special,Bioplex,6/4/2017,52,East
Violet Mclelland,MG Advanced,Massive Dynamic,6/6/2017,3246,East
Violet Mclelland,MG Special,Bioplex,6/6/2017,53,East
Violet Mclelland,MG Special,Zathunicon,6/9/2017,54,East
Violet Mclelland,GTX Plus Basic,Sumace,6/10/2017,1145,East
Violet Mclelland,MG Special,Ontomedia,6/10/2017,48,East
Violet Mclelland,MG Special,Zencorporation,6/16/2017,52,East
Violet Mclelland,MG Special,Opentech,6/16/2017,57,East
Violet Mclelland,MG Special,Gekko & Co,6/19/2017,67,East
Violet Mclelland,GTX Plus Pro,Initech,6/22/2017,5855,East
Violet Mclelland,MG Special,Vehement Capital Partners,6/22/2017,48,East
Violet Mclelland,GTXPro,Umbrella Corporation,6/24/2017,4756,East
Violet Mclelland,GTXPro,Gekko & Co,6/25/2017,5031,East
Violet Mclelland,GTX Plus Basic,Zencorporation,6/28/2017,1074,East
Violet Mclelland,GTX Basic,Opentech,6/29/2017,542,East
Violet Mclelland,MG Advanced,Plussunin,6/30/2017,3863,East
Violet Mclelland,MG Special,Xx-zobam,7/2/2017,60,East
Violet Mclelland,GTXPro,Mathtouch,7/9/2017,5159,East
Violet Mclelland,MG Advanced,Kinnamplus,7/11/2017,3172,East
Violet Mclelland,MG Special,Yearin,7/13/2017,55,East
Violet Mclelland,MG Special,Iselectrics,7/15/2017,48,East
Violet Mclelland,GTX Basic,Bioplex,7/26/2017,491,East
Violet Mclelland,MG Special,Zencorporation,7/28/2017,55,East
Violet Mclelland,MG Advanced,Silis,8/1/2017,3033,East
Violet Mclelland,MG Advanced,Bioplex,8/4/2017,2981,East
Violet Mclelland,MG Special,Kan-code,8/6/2017,48,East
Violet Mclelland,MG Special,Bluth Company,8/10/2017,53,East
Violet Mclelland,MG Special,Konex,8/15/2017,50,East
Violet Mclelland,MG Special,Umbrella Corporation,8/17/2017,59,East
Violet Mclelland,MG Advanced,Zathunicon,8/19/2017,2937,East
Violet Mclelland,MG Special,Gekko & Co,8/20/2017,55,East
Violet Mclelland,MG Special,Xx-zobam,8/22/2017,51,East
Violet Mclelland,GTX Plus Basic,Donware,8/25/2017,881,East
Violet Mclelland,MG Advanced,Acme Corporation,8/25/2017,3146,East
Violet Mclelland,GTX Basic,Ganjaflex,8/26/2017,592,East
Violet Mclelland,MG Special,Condax,8/30/2017,55,East
Violet Mclelland,MG Special,Initech,9/1/2017,54,East
Violet Mclelland,MG Special,Opentech,9/2/2017,38,East
Violet Mclelland,MG Special,Donware,9/3/2017,55,East
Violet Mclelland,MG Advanced,Massive Dynamic,9/10/2017,3158,East
Violet Mclelland,MG Special,Opentech,9/10/2017,63,East
Violet Mclelland,MG Special,Ganjaflex,9/11/2017,51,East
Violet Mclelland,GTX Basic,Silis,9/12/2017,572,East
Violet Mclelland,GTX Basic,Sumace,9/12/2017,592,East
Violet Mclelland,MG Advanced,Donware,9/12/2017,2855,East
Violet Mclelland,MG Special,Massive Dynamic,9/17/2017,55,East
Violet Mclelland,MG Special,Zathunicon,9/21/2017,53,East
Violet Mclelland,MG Special,Yearin,9/22/2017,60,East
Violet Mclelland,MG Advanced,Zotware,9/26/2017,3061,East
Violet Mclelland,MG Special,Mathtouch,9/27/2017,66,East
Violet Mclelland,MG Special,Gekko & Co,9/30/2017,56,East
Violet Mclelland,GTXPro,Konex,9/30/2017,5604,East
Violet Mclelland,MG Special,Bioplex,10/2/2017,60,East
Violet Mclelland,MG Special,Kinnamplus,10/11/2017,50,East
Violet Mclelland,GTX Plus Basic,Gekko & Co,10/17/2017,1004,East
Violet Mclelland,MG Special,Zencorporation,10/24/2017,53,East
Violet Mclelland,MG Special,Acme Corporation,11/4/2017,52,East
Violet Mclelland,MG Special,Mathtouch,11/7/2017,59,East
Violet Mclelland,MG Special,Bluth Company,11/9/2017,51,East
Violet Mclelland,MG Special,Gekko & Co,11/9/2017,62,East
Violet Mclelland,MG Special,Donquadtech,11/12/2017,48,East
Violet Mclelland,MG Special,Bioplex,11/13/2017,51,East
Violet Mclelland,MG Special,Bluth Company,11/14/2017,61,East
Violet Mclelland,GTX Basic,Umbrella Corporation,11/15/2017,566,East
Violet Mclelland,MG Special,Donquadtech,11/23/2017,55,East
Violet Mclelland,MG Special,Donquadtech,11/26/2017,65,East
Violet Mclelland,MG Advanced,Kinnamplus,11/29/2017,3342,East
Violet Mclelland,MG Special,Initech,11/30/2017,61,East
Violet Mclelland,MG Special,Kan-code,12/5/2017,47,East
Violet Mclelland,MG Advanced,Gekko & Co,12/5/2017,3612,East
Violet Mclelland,MG Special,Vehement Capital Partners,12/7/2017,49,East
Violet Mclelland,GTX Basic,Ganjaflex,12/8/2017,542,East
Violet Mclelland,MG Special,Silis,12/8/2017,54,East
Violet Mclelland,GTX Basic,Bubba Gump,12/14/2017,472,East
Violet Mclelland,GTX Plus Basic,Massive Dynamic,12/16/2017,960,East
Violet Mclelland,GTX Basic,Kan-code,12/18/2017,644,East
Violet Mclelland,MG Special,Gekko & Co,12/18/2017,48,East
Violet Mclelland,GTX Basic,Yearin,12/21/2017,576,East
Violet Mclelland,MG Special,The New York Inquirer,12/21/2017,47,East
Violet Mclelland,MG Special,Umbrella Corporation,12/22/2017,63,East
Violet Mclelland,MG Special,Silis,12/24/2017,55,East
Violet Mclelland,MG Special,Konex,12/24/2017,55,East
Violet Mclelland,MG Special,Bubba Gump,12/27/2017,56,East
Violet Mclelland,MG Advanced,Betasoloin,12/28/2017,3673,East
Violet Mclelland,GTX Plus Basic,Bluth Company,12/30/2017,1093,East
Violet Mclelland,MG Advanced,Kan-code,12/31/2017,3248,East
Violet Mclelland,MG Advanced,Massive Dynamic,12/31/2017,3629,East
Wilburn Farren,MG Advanced,The New York Inquirer,3/7/2017,3045,East
Wilburn Farren,MG Advanced,Plussunin,3/10/2017,3012,East
Wilburn Farren,MG Advanced,Acme Corporation,3/29/2017,3833,East
Wilburn Farren,GTX Basic,Kinnamplus,4/4/2017,589,East
Wilburn Farren,GTX Plus Pro,Iselectrics,4/22/2017,6263,East
